contact__c,Tenancy__r:Contract:PMS_Reference__c,role__c,start_date__c,end_date__c,external_id__c
0038d0000024NS1AAM,222643007001,1 Lead Tenant,2021-09-07,,222643007001_0038d0000024NS1AAM
0038d0000024RJXAA2,222643007001,2 Tenant,2021-09-07,,222643007001_0038d0000024RJXAA2
003Nz000002WpIHIA0,222643008003,1 Lead Tenant,2023-11-03,,222643008003_003Nz000002WpIHIA0
003Nz000002WvN0IAK,222643008003,2 Tenant,2023-11-03,,222643008003_003Nz000002WvN0IAK
003Nz00000OkE0ZIAV,222643008003,2 Tenant,2024-11-03,,222643008003_003Nz00000OkE0ZIAV
0038d00000279LzAAI,222643009001,1 Lead Tenant,2021-11-02,,222643009001_0038d00000279LzAAI
003Nz00000P3FCFIA3,222643010003,1 Lead Tenant,2024-12-06,,222643010003_003Nz00000P3FCFIA3
003Nz00000P4Lh2IAF,222643010003,1 Lead Tenant,2024-12-06,,222643010003_003Nz00000P4Lh2IAF
0034J00000gian3QAA,222643011001,1 Lead Tenant,2021-09-08,,222643011001_0034J00000gian3QAA
0034J00000gjApMQAU,222643011001,2 Tenant,2021-09-08,,222643011001_0034J00000gjApMQAU
0038d0000024ADeAAM,222643012001,1 Lead Tenant,2021-08-27,,222643012001_0038d0000024ADeAAM
0038d00000SDOQVAA5,222643012001,1 Lead Tenant,2021-08-27,,222643012001_0038d00000SDOQVAA5
003Nz00000IvOpeIAF,222643012001,1 Lead Tenant,2024-08-27,,222643012001_003Nz00000IvOpeIAF
0038d00000UUNh0AAH,222643012001,3 Guarantor,2024-08-27,,222643012001_0038d00000UUNh0AAH
003Nz00000IvQgBIAV,222643012001,3 Guarantor,2024-08-27,,222643012001_003Nz00000IvQgBIAV
0038d0000077xhfAAA,222643014003,1 Lead Tenant,2023-10-06,,222643014003_0038d0000077xhfAAA
003Nz00000325I4IAI,222643015003,1 Lead Tenant,2023-11-10,,222643015003_003Nz00000325I4IAI
003Nz0000030sebIAA,222643015003,2 Tenant,2023-11-10,,222643015003_003Nz0000030sebIAA
003Nz0000011bHuIAI,222643016002,1 Lead Tenant,2023-08-28,,222643016002_003Nz0000011bHuIAI
003Nz0000011ijCIAQ,222643016002,2 Tenant,2023-08-28,,222643016002_003Nz0000011ijCIAQ
003Nz0000011hvEIAQ,222643016002,2 Tenant,2023-08-28,,222643016002_003Nz0000011hvEIAQ
0038d0000026Gf5AAE,222643017001,1 Lead Tenant,2021-10-28,,222643017001_0038d0000026Gf5AAE
003Nz0000097bX8IAI,222643018002,1 Lead Tenant,2024-02-23,,222643018002_003Nz0000097bX8IAI
003Nz000009DjQlIAK,222643018002,1 Lead Tenant,2024-02-23,,222643018002_003Nz000009DjQlIAK
003Nz00000Sa5U6IAJ,222643020005,1 Lead Tenant,2025-01-17,,222643020005_003Nz00000Sa5U6IAJ
003Nz00000SqaiPIAR,222643020005,1 Lead Tenant,2025-01-17,,222643020005_003Nz00000SqaiPIAR
0038d00000Lo4U4AAJ,222643021002,1 Lead Tenant,2023-01-20,,222643021002_0038d00000Lo4U4AAJ
003Nz000001YTyKIAW,222643022002,1 Lead Tenant,2023-09-22,,222643022002_003Nz000001YTyKIAW
003Nz00000Ih3d6IAB,222643022002,1 Lead Tenant,2024-08-22,,222643022002_003Nz00000Ih3d6IAB
003Nz000000wYsXIAU,222643023003,1 Lead Tenant,2023-09-06,,222643023003_003Nz000000wYsXIAU
003Nz000000waxZIAQ,222643023003,2 Tenant,2023-09-06,,222643023003_003Nz000000waxZIAQ
003Nz000000wYFsIAM,222643023003,2 Tenant,2023-09-06,,222643023003_003Nz000000wYFsIAM
003Nz00000HAMS5IAP,222643024003,1 Lead Tenant,2024-08-01,,222643024003_003Nz00000HAMS5IAP
003Nz00000HBQNDIA5,222643024003,1 Lead Tenant,2024-08-01,,222643024003_003Nz00000HBQNDIA5
003Nz00000TxWGBIA3,222643025003,1 Lead Tenant,2025-02-14,,222643025003_003Nz00000TxWGBIA3
0038d000004WKCqAAO,222643026002,1 Lead Tenant,2022-02-02,,222643026002_0038d000004WKCqAAO
003Nz00000XNLFHIA5,222643027003,1 Lead Tenant,2025-04-15,,222643027003_003Nz00000XNLFHIA5
003Nz00000XRmVPIA1,222643027003,1 Lead Tenant,2025-04-15,,222643027003_003Nz00000XRmVPIA1
003Nz00000XSW0MIAX,222643027003,3 Guarantor,2025-04-15,,222643027003_003Nz00000XSW0MIAX
003Nz00000UUBftIAH,222643028002,1 Lead Tenant,2025-03-03,,222643028002_003Nz00000UUBftIAH
003Nz00000UhJvmIAF,222643028002,1 Lead Tenant,2025-03-03,,222643028002_003Nz00000UhJvmIAF
0038d00000767tvAAA,222643029003,1 Lead Tenant,2022-04-20,,222643029003_0038d00000767tvAAA
0038d0000077xaaAAA,222643029003,1 Lead Tenant,2022-04-20,,222643029003_0038d0000077xaaAAA
0038d00000768OtAAI,222643029003,1 Lead Tenant,2025-04-20,,222643029003_0038d00000768OtAAI
003Nz00000GBSFvIAP,222643031003,1 Lead Tenant,2024-09-06,,222643031003_003Nz00000GBSFvIAP
003Nz00000HCaPMIA1,222643031003,1 Lead Tenant,2024-09-06,,222643031003_003Nz00000HCaPMIA1
0038d00000UY4PfAAL,222643032003,1 Lead Tenant,2023-05-16,,222643032003_0038d00000UY4PfAAL
0038d00000Vd0yxAAB,222643032003,2 Tenant,2023-05-16,,222643032003_0038d00000Vd0yxAAB
003Nz00000YxkjFIAR,222643033002,1 Lead Tenant,2025-04-29,,222643033002_003Nz00000YxkjFIAR
003Nz00000Z4TDlIAN,222643033002,1 Lead Tenant,2025-04-29,,222643033002_003Nz00000Z4TDlIAN
003Nz00000Y51PoIAJ,222643034003,1 Lead Tenant,2025-04-12,,222643034003_003Nz00000Y51PoIAJ
003Nz00000FeqgoIAB,222643035004,1 Lead Tenant,2024-07-09,,222643035004_003Nz00000FeqgoIAB
003Nz00000Ff9uoIAB,222643035004,1 Lead Tenant,2024-07-09,,222643035004_003Nz00000Ff9uoIAB
003Nz00000FfIJjIAN,222643035004,1 Lead Tenant,2024-07-09,,222643035004_003Nz00000FfIJjIAN
003Nz00000YxbO9IAJ,222643036006,1 Lead Tenant,2025-05-16,,222643036006_003Nz00000YxbO9IAJ
003Nz00000ZZ1GRIA1,222643036006,2 Tenant,2025-05-16,,222643036006_003Nz00000ZZ1GRIA1
003Nz00000ZZCi5IAH,222643036006,2 Tenant,2025-05-16,,222643036006_003Nz00000ZZCi5IAH
003Nz00000ORlgAIAT,222643037004,1 Lead Tenant,2024-11-20,,222643037004_003Nz00000ORlgAIAT
003Nz00000OUjd2IAD,222643037004,1 Lead Tenant,2024-11-20,,222643037004_003Nz00000OUjd2IAD
003Nz000001a1HyIAI,222643038002,1 Lead Tenant,2023-10-20,,222643038002_003Nz000001a1HyIAI
003Nz000001Zwv1IAC,222643038002,2 Tenant,2023-10-20,,222643038002_003Nz000001Zwv1IAC
003Nz000003C6XmIAK,222643039002,1 Lead Tenant,2023-10-30,,222643039002_003Nz000003C6XmIAK
003Nz000003C95tIAC,222643039002,2 Tenant,2023-10-30,,222643039002_003Nz000003C95tIAC
0038d000004W4E3AAK,222643040001,1 Lead Tenant,2022-01-18,,222643040001_0038d000004W4E3AAK
0038d00000G7LhBAAV,222643041002,1 Lead Tenant,2022-10-28,,222643041002_0038d00000G7LhBAAV
003Nz00000NGt06IAD,222643041002,2 Tenant,2024-10-28,,222643041002_003Nz00000NGt06IAD
0038d00000SBbgvAAD,222643042004,1 Lead Tenant,2023-04-14,,222643042004_0038d00000SBbgvAAD
003Nz00000Lmt1SIAR,222643042004,1 Lead Tenant,2024-10-14,,222643042004_003Nz00000Lmt1SIAR
003Nz00000WU8TyIAL,222643042004,1 Lead Tenant,2025-04-14,,222643042004_003Nz00000WU8TyIAL
003Nz00000Gzv8GIAR,222643043004,1 Lead Tenant,2024-08-23,,222643043004_003Nz00000Gzv8GIAR
003Nz00000HCcFrIAL,222643043004,1 Lead Tenant,2024-08-23,,222643043004_003Nz00000HCcFrIAL
0038d00000IIRc8AAH,222643044003,1 Lead Tenant,2022-10-10,,222643044003_0038d00000IIRc8AAH
0038d00000HJluDAAT,222643044003,2 Tenant,2022-10-10,,222643044003_0038d00000HJluDAAT
0038d00000JN8HeAAL,222643045002,1 Lead Tenant,2022-11-11,,222643045002_0038d00000JN8HeAAL
0038d00000JKsOuAAL,222643045002,2 Tenant,2022-11-11,,222643045002_0038d00000JKsOuAAL
003Nz0000032O6AIAU,222643046003,1 Lead Tenant,2023-11-27,,222643046003_003Nz0000032O6AIAU
003Nz00000JxHpvIAF,222643047003,1 Lead Tenant,2024-09-12,,222643047003_003Nz00000JxHpvIAF
003Nz00000K4TftIAF,222643047003,1 Lead Tenant,2024-09-12,,222643047003_003Nz00000K4TftIAF
003Nz00000EQENRIA5,222643048003,1 Lead Tenant,2024-06-28,,222643048003_003Nz00000EQENRIA5
003Nz00000EpIkRIAV,222643048003,1 Lead Tenant,2024-06-28,,222643048003_003Nz00000EpIkRIAV
003Nz00000EpM8CIAV,222643048003,1 Lead Tenant,2024-06-28,,222643048003_003Nz00000EpM8CIAV
0038d000008vstkAAA,222643049002,1 Lead Tenant,2022-06-30,,222643049002_0038d000008vstkAAA
003Nz00000I36o5IAB,222643050003,1 Lead Tenant,2024-09-02,,222643050003_003Nz00000I36o5IAB
003Nz00000IY5J4IAL,222643050003,1 Lead Tenant,2024-09-02,,222643050003_003Nz00000IY5J4IAL
0038d0000025keCAAQ,222643051001,1 Lead Tenant,2021-09-27,,222643051001_0038d0000025keCAAQ
0038d0000024U8LAAU,222643051001,4 Permitted Occupier,2021-09-27,,222643051001_0038d0000024U8LAAU
0038d0000027qXoAAI,222643052005,1 Lead Tenant,2025-03-21,,222643052005_0038d0000027qXoAAI
003Nz00000Vp6MYIAZ,222643052005,1 Lead Tenant,2025-03-21,,222643052005_003Nz00000Vp6MYIAZ
003Nz0000010O9rIAE,222643053002,1 Lead Tenant,2023-09-15,,222643053002_003Nz0000010O9rIAE
0038d00000G7rFTAAZ,222643053002,2 Tenant,2023-09-15,,222643053002_0038d00000G7rFTAAZ
0038d00000EApSwAAL,222643054002,1 Lead Tenant,2022-10-12,,222643054002_0038d00000EApSwAAL
003Nz00000NOGo5IAH,222643054002,1 Lead Tenant,2024-10-12,,222643054002_003Nz00000NOGo5IAH
003Nz00000NPXTPIA5,222643054002,1 Lead Tenant,2024-10-12,,222643054002_003Nz00000NPXTPIA5
003Nz00000J6CMyIAN,222643055003,1 Lead Tenant,2024-10-04,,222643055003_003Nz00000J6CMyIAN
003Nz00000L0oNVIAZ,222643055003,3 Guarantor,2024-10-04,,222643055003_003Nz00000L0oNVIAZ
003Nz00000L11PNIAZ,222643055003,4 Permitted Occupier,2024-10-04,,222643055003_003Nz00000L11PNIAZ
0038d00000EdebzAAB,222643056002,1 Lead Tenant,2022-10-14,,222643056002_0038d00000EdebzAAB
003Nz00000LNXqRIAX,222643056002,1 Lead Tenant,2024-10-14,,222643056002_003Nz00000LNXqRIAX
0038d000004YBHSAA4,222643057001,1 Lead Tenant,2022-03-04,,222643057001_0038d000004YBHSAA4
003Nz00000Lux7oIAB,222643058005,1 Lead Tenant,2024-10-04,,222643058005_003Nz00000Lux7oIAB
003Nz00000M8ga9IAB,222643058005,1 Lead Tenant,2024-10-04,,222643058005_003Nz00000M8ga9IAB
003Nz00000RfgDTIAZ,222643059004,1 Lead Tenant,2024-12-27,,222643059004_003Nz00000RfgDTIAZ
003Nz00000RfqJFIAZ,222643059004,1 Lead Tenant,2024-12-27,,222643059004_003Nz00000RfqJFIAZ
003Nz00000RfsL4IAJ,222643059004,1 Lead Tenant,2024-12-27,,222643059004_003Nz00000RfsL4IAJ
0038d00000SFWj2AAH,222643060002,1 Lead Tenant,2022-11-11,,222643060002_0038d00000SFWj2AAH
003Nz000008nHb1IAE,222643060002,1 Lead Tenant,2024-03-11,,222643060002_003Nz000008nHb1IAE
003Nz000008oPzZIAU,222643060002,3 Guarantor,2024-03-11,,222643060002_003Nz000008oPzZIAU
003Nz00000IFWLNIA5,222643060002,1 Lead Tenant,2024-08-11,,222643060002_003Nz00000IFWLNIA5
003Nz00000BV47SIAT,222643062001,1 Lead Tenant,2024-05-06,,222643062001_003Nz00000BV47SIAT
003Nz00000OoeAwIAJ,222643062001,1 Lead Tenant,2024-11-06,,222643062001_003Nz00000OoeAwIAJ
0038d0000024jvvAAA,222643063002,1 Lead Tenant,2023-04-05,,222643063002_0038d0000024jvvAAA
0038d00000UWYiYAAX,222643063002,2 Tenant,2023-04-05,,222643063002_0038d00000UWYiYAAX
003Nz000001cj1xIAA,222643065001,1 Lead Tenant,2021-09-17,,222643065001_003Nz000001cj1xIAA
003Nz00000YfPoUIAV,222643065001,1 Lead Tenant,2025-04-17,,222643065001_003Nz00000YfPoUIAV
003Nz00000GYdLwIAL,222643066003,1 Lead Tenant,2024-08-20,,222643066003_003Nz00000GYdLwIAL
003Nz00000GYqsbIAD,222643066003,1 Lead Tenant,2024-08-20,,222643066003_003Nz00000GYqsbIAD
003Nz00000GYtYjIAL,222643066003,1 Lead Tenant,2024-08-20,,222643066003_003Nz00000GYtYjIAL
0038d00000JNX3bAAH,222643067002,1 Lead Tenant,2023-01-04,,222643067002_0038d00000JNX3bAAH
003Nz000008S9mvIAC,222643068003,1 Lead Tenant,2024-02-23,,222643068003_003Nz000008S9mvIAC
003Nz000008hokvIAA,222643068003,1 Lead Tenant,2024-02-23,,222643068003_003Nz000008hokvIAA
003Nz00000Rek9SIAR,222643069003,1 Lead Tenant,2025-01-31,,222643069003_003Nz00000Rek9SIAR
003Nz00000Rjg8VIAR,222643069003,1 Lead Tenant,2025-01-31,,222643069003_003Nz00000Rjg8VIAR
0038d000004YbqEAAS,222643070001,1 Lead Tenant,2022-03-28,,222643070001_0038d000004YbqEAAS
0038d000006GdYKAA0,222643070001,2 Tenant,2022-03-28,,222643070001_0038d000006GdYKAA0
003Nz000002Pr1bIAC,222643072002,1 Lead Tenant,2023-12-08,,222643072002_003Nz000002Pr1bIAC
003Nz0000038fsIIAQ,222643072002,2 Tenant,2023-12-08,,222643072002_003Nz0000038fsIIAQ
003Nz0000038d48IAA,222643072002,2 Tenant,2023-12-08,,222643072002_003Nz0000038d48IAA
0038d00000HKgSIAA1,222643074003,1 Lead Tenant,2022-10-03,,222643074003_0038d00000HKgSIAA1
0038d00000HKgg6AAD,222643074003,2 Tenant,2022-10-03,,222643074003_0038d00000HKgg6AAD
003Nz000005jgLFIAY,222643075003,1 Lead Tenant,2023-12-18,,222643075003_003Nz000005jgLFIAY
0038d00000WXOfpAAH,222643076003,1 Lead Tenant,2023-05-05,,222643076003_0038d00000WXOfpAAH
003Nz00000CujoTIAR,222643076003,1 Lead Tenant,2025-05-05,,222643076003_003Nz00000CujoTIAR
0038d0000024nfzAAA,222643077001,1 Lead Tenant,2021-10-05,,222643077001_0038d0000024nfzAAA
0038d0000025jLJAAY,222643077001,2 Tenant,2021-10-05,,222643077001_0038d0000025jLJAAY
0038d00000DV1pMAAT,222643078003,1 Lead Tenant,2024-07-12,,222643078003_0038d00000DV1pMAAT
0038d00000DV2C6AAL,222643078003,1 Lead Tenant,2024-07-12,,222643078003_0038d00000DV2C6AAL
003Nz000001SvlzIAC,222643078003,1 Lead Tenant,2024-07-12,,222643078003_003Nz000001SvlzIAC
0038d00000DeZ5qAAF,222643079003,1 Lead Tenant,2022-08-04,,222643079003_0038d00000DeZ5qAAF
0038d00000SEJ29AAH,222643079003,2 Tenant,2022-08-04,,222643079003_0038d00000SEJ29AAH
003Nz000000v1gvIAA,222643080003,1 Lead Tenant,2023-08-31,,222643080003_003Nz000000v1gvIAA
003Nz000000vBbRIAU,222643080003,2 Tenant,2023-08-31,,222643080003_003Nz000000vBbRIAU
0038d00000ajcG1AAI,222643081002,1 Lead Tenant,2023-05-25,,222643081002_0038d00000ajcG1AAI
0038d00000ajehsAAA,222643081002,2 Tenant,2023-05-25,,222643081002_0038d00000ajehsAAA
0038d00000KU7YwAAL,222643082002,1 Lead Tenant,2024-03-08,,222643082002_0038d00000KU7YwAAL
003Nz000009A3kDIAS,222643082002,1 Lead Tenant,2024-03-08,,222643082002_003Nz000009A3kDIAS
0038d0000076oDbAAI,222643083002,1 Lead Tenant,2022-06-02,,222643083002_0038d0000076oDbAAI
0038d0000076f5DAAQ,222643083002,2 Tenant,2022-06-02,,222643083002_0038d0000076f5DAAQ
0038d00000BeuHCAAZ,222643084002,1 Lead Tenant,2022-06-24,,222643084002_0038d00000BeuHCAAZ
003Nz000009rjhnIAA,222643085003,1 Lead Tenant,2024-03-08,,222643085003_003Nz000009rjhnIAA
0038d000008w2YXAAY,222643086002,1 Lead Tenant,2022-06-24,,222643086002_0038d000008w2YXAAY
0038d000008wGYfAAM,222643086002,2 Tenant,2022-06-24,,222643086002_0038d000008wGYfAAM
0038d000006HVcbAAG,222643087001,1 Lead Tenant,2022-04-07,,222643087001_0038d000006HVcbAAG
003Nz00000QMJmbIAH,222643089003,1 Lead Tenant,2025-01-10,,222643089003_003Nz00000QMJmbIAH
003Nz00000R11SRIAZ,222643089003,1 Lead Tenant,2025-01-10,,222643089003_003Nz00000R11SRIAZ
003Nz0000012AijIAE,222643090003,1 Lead Tenant,2023-08-14,,222643090003_003Nz0000012AijIAE
003Nz00000Ig6LEIAZ,222643090003,1 Lead Tenant,2024-08-14,,222643090003_003Nz00000Ig6LEIAZ
003Nz00000IgGdtIAF,222643090003,1 Lead Tenant,2024-08-14,,222643090003_003Nz00000IgGdtIAF
003Nz000000lTWSIA2,222643091004,1 Lead Tenant,2023-08-14,,222643091004_003Nz000000lTWSIA2
003Nz000000lz1fIAA,222643091004,2 Tenant,2023-08-14,,222643091004_003Nz000000lz1fIAA
0038d00000OWarlAAD,222643092002,1 Lead Tenant,2023-01-25,,222643092002_0038d00000OWarlAAD
0038d00000OUnQQAA1,222643092002,2 Tenant,2023-01-25,,222643092002_0038d00000OUnQQAA1
0034J00000fERPDQA4,222643093001,1 Lead Tenant,2021-10-15,,222643093001_0034J00000fERPDQA4
0038d0000024RMHAA2,222643093001,2 Tenant,2021-10-15,,222643093001_0038d0000024RMHAA2
0038d00000G7MiWAAV,222643094002,1 Lead Tenant,2022-09-16,,222643094002_0038d00000G7MiWAAV
003Nz00000KYYdIIAX,222643094002,1 Lead Tenant,2024-09-16,,222643094002_003Nz00000KYYdIIAX
0038d0000024b5QAAQ,222643094002,1 Lead Tenant,2024-09-16,,222643094002_0038d0000024b5QAAQ
0038d00000EbLlKAAV,222643095002,1 Lead Tenant,2022-10-01,,222643095002_0038d00000EbLlKAAV
003Nz00000VCX3CIAX,222643096004,1 Lead Tenant,2025-03-14,,222643096004_003Nz00000VCX3CIAX
003Nz00000VL93FIAT,222643096004,1 Lead Tenant,2025-03-14,,222643096004_003Nz00000VL93FIAT
0034J00000fENfWQAW,222643097001,1 Lead Tenant,2021-08-06,,222643097001_0034J00000fENfWQAW
0034J00000fERCdQAO,222643097001,2 Tenant,2021-08-06,,222643097001_0034J00000fERCdQAO
0038d00000Cu8rPAAR,222643098003,1 Lead Tenant,2022-08-01,,222643098003_0038d00000Cu8rPAAR
0038d00000Cu9eqAAB,222643098003,1 Lead Tenant,2022-08-01,,222643098003_0038d00000Cu9eqAAB
003Nz00000GCtIsIAL,222643098003,1 Lead Tenant,2024-08-01,,222643098003_003Nz00000GCtIsIAL
003Nz00000XkGWbIAN,222643099005,1 Lead Tenant,2025-04-30,,222643099005_003Nz00000XkGWbIAN
003Nz00000Y5qYfIAJ,222643099005,1 Lead Tenant,2025-04-30,,222643099005_003Nz00000Y5qYfIAJ
003Nz000007i1qpIAA,222643100002,1 Lead Tenant,2024-02-28,,222643100002_003Nz000007i1qpIAA
003Nz000008Y2AsIAK,222643100002,1 Lead Tenant,2024-02-28,,222643100002_003Nz000008Y2AsIAK
003Nz00000CgLHKIA3,222643101002,1 Lead Tenant,2024-05-22,,222643101002_003Nz00000CgLHKIA3
003Nz000009RJEKIA4,222643103002,1 Lead Tenant,2024-03-22,,222643103002_003Nz000009RJEKIA4
003Nz000009ah4bIAA,222643103002,1 Lead Tenant,2024-03-22,,222643103002_003Nz000009ah4bIAA
003Nz00000UqoInIAJ,222643104004,1 Lead Tenant,2025-03-26,,222643104004_003Nz00000UqoInIAJ
003Nz00000VKmmcIAD,222643104004,1 Lead Tenant,2025-03-26,,222643104004_003Nz00000VKmmcIAD
003Nz00000HhWndIAF,222648002004,1 Lead Tenant,2025-02-10,,222648002004_003Nz00000HhWndIAF
003Nz00000TjVDhIAN,222648002004,1 Lead Tenant,2025-02-10,,222648002004_003Nz00000TjVDhIAN
003Nz00000HIHjmIAH,222648003003,1 Lead Tenant,2024-08-16,,222648003003_003Nz00000HIHjmIAH
003Nz00000HQRqoIAH,222648003003,1 Lead Tenant,2024-08-16,,222648003003_003Nz00000HQRqoIAH
003Nz00000HQT4eIAH,222648003003,1 Lead Tenant,2024-08-16,,222648003003_003Nz00000HQT4eIAH
003Nz00000HzNajIAF,222648004004,1 Lead Tenant,2024-08-15,,222648004004_003Nz00000HzNajIAF
003Nz00000IWgcsIAD,222648004004,1 Lead Tenant,2024-08-15,,222648004004_003Nz00000IWgcsIAD
003Nz00000IcPcaIAF,222648004004,3 Guarantor,2024-08-15,,222648004004_003Nz00000IcPcaIAF
003Nz00000IcQK6IAN,222648004004,1 Lead Tenant,2024-08-15,,222648004004_003Nz00000IcQK6IAN
003Nz000000et7TIAQ,222648005002,1 Lead Tenant,2023-07-31,,222648005002_003Nz000000et7TIAQ
003Nz00000IOxz8IAD,222648005002,2 Tenant,2024-07-31,,222648005002_003Nz00000IOxz8IAD
003Nz00000DF7g1IAD,222648006003,1 Lead Tenant,2024-05-29,,222648006003_003Nz00000DF7g1IAD
003Nz00000Dn7PpIAJ,222648006003,1 Lead Tenant,2024-05-29,,222648006003_003Nz00000Dn7PpIAJ
003Nz00000Dze7WIAR,222648006003,1 Lead Tenant,2024-05-29,,222648006003_003Nz00000Dze7WIAR
0038d00000akoSWAAY,222648007004,1 Lead Tenant,2023-06-29,,222648007004_0038d00000akoSWAAY
0038d00000akpnRAAQ,222648007004,2 Tenant,2023-06-29,,222648007004_0038d00000akpnRAAQ
003Nz000006pBKYIA2,222648008003,1 Lead Tenant,2024-01-12,,222648008003_003Nz000006pBKYIA2
003Nz000006zqJCIAY,222648008003,1 Lead Tenant,2024-01-12,,222648008003_003Nz000006zqJCIAY
003Nz00000J1lDFIAZ,222648009004,1 Lead Tenant,2024-08-23,,222648009004_003Nz00000J1lDFIAZ
003Nz000009HB3VIAW,222648010003,1 Lead Tenant,2024-02-28,,222648010003_003Nz000009HB3VIAW
003Nz00000XvdRWIAZ,222648010003,1 Lead Tenant,2025-03-31,,222648010003_003Nz00000XvdRWIAZ
003Nz00000XvmWNIAZ,222648010003,1 Lead Tenant,2025-03-31,,222648010003_003Nz00000XvmWNIAZ
003Nz00000XvoEnIAJ,222648010003,3 Guarantor,2025-03-31,,222648010003_003Nz00000XvoEnIAJ
0038d00000Ctk5aAAB,222648012003,1 Lead Tenant,2023-08-30,,222648012003_0038d00000Ctk5aAAB
0038d00000AOInhAAH,222648013002,1 Lead Tenant,2022-07-02,,222648013002_0038d00000AOInhAAH
003Nz000000SliMIAS,222648013002,1 Lead Tenant,2022-07-02,,222648013002_003Nz000000SliMIAS
003Nz00000LY4rVIAT,222648013002,1 Lead Tenant,2024-07-02,,222648013002_003Nz00000LY4rVIAT
0038d00000AOkNcAAL,222648013002,3 Guarantor,2023-07-02,,222648013002_0038d00000AOkNcAAL
003Nz000000SmT7IAK,222648013002,3 Guarantor,2023-07-02,,222648013002_003Nz000000SmT7IAK
003Nz00000LGxODIA1,222648014005,1 Lead Tenant,2024-09-20,,222648014005_003Nz00000LGxODIA1
003Nz00000LY1OzIAL,222648014005,1 Lead Tenant,2024-09-20,,222648014005_003Nz00000LY1OzIAL
003Nz0000016z53IAA,222648015003,1 Lead Tenant,2023-08-26,,222648015003_003Nz0000016z53IAA
003Nz00000I3zivIAB,222648015003,2 Tenant,2024-08-26,,222648015003_003Nz00000I3zivIAB
003Nz00000SMgwbIAD,222648016003,1 Lead Tenant,2025-03-11,,222648016003_003Nz00000SMgwbIAD
003Nz00000SkLXbIAN,222648016003,1 Lead Tenant,2025-03-11,,222648016003_003Nz00000SkLXbIAN
003Nz00000Jrr03IAB,222648017003,1 Lead Tenant,2024-09-11,,222648017003_003Nz00000Jrr03IAB
003Nz00000JvZe2IAF,222648017003,1 Lead Tenant,2024-09-11,,222648017003_003Nz00000JvZe2IAF
0038d00000Cu4b1AAB,222648018003,1 Lead Tenant,2023-09-01,,222648018003_0038d00000Cu4b1AAB
0038d00000Cu5IzAAJ,222648018003,2 Tenant,2023-09-01,,222648018003_0038d00000Cu5IzAAJ
003Nz000003BYZKIA4,222648018003,2 Tenant,2023-09-01,,222648018003_003Nz000003BYZKIA4
003Nz00000U6VSvIAN,222648019004,1 Lead Tenant,2025-03-19,,222648019004_003Nz00000U6VSvIAN
003Nz00000UwfkhIAB,222648019004,1 Lead Tenant,2025-03-19,,222648019004_003Nz00000UwfkhIAB
003Nz00000XkBblIAF,222648020005,1 Lead Tenant,2025-04-28,,222648020005_003Nz00000XkBblIAF
003Nz00000H9oQSIAZ,222648021002,1 Lead Tenant,2024-09-16,,222648021002_003Nz00000H9oQSIAZ
003Nz00000I06z7IAB,222648021002,1 Lead Tenant,2024-09-16,,222648021002_003Nz00000I06z7IAB
003Nz00000Uwv1SIAR,222648022003,1 Lead Tenant,2025-03-06,,222648022003_003Nz00000Uwv1SIAR
003Nz00000VMxduIAD,222648022003,1 Lead Tenant,2025-03-06,,222648022003_003Nz00000VMxduIAD
003Nz00000HlvDzIAJ,222648023003,1 Lead Tenant,2024-08-19,,222648023003_003Nz00000HlvDzIAJ
003Nz00000I7nCxIAJ,222648023003,1 Lead Tenant,2024-08-19,,222648023003_003Nz00000I7nCxIAJ
003Nz00000I81vqIAB,222648023003,1 Lead Tenant,2024-08-19,,222648023003_003Nz00000I81vqIAB
003Nz00000J3n4VIAR,222648024004,1 Lead Tenant,2024-09-18,,222648024004_003Nz00000J3n4VIAR
003Nz00000J5viqIAB,222648024004,1 Lead Tenant,2024-09-18,,222648024004_003Nz00000J5viqIAB
003Nz00000TiWDHIA3,222648025007,1 Lead Tenant,2025-02-03,,222648025007_003Nz00000TiWDHIA3
0038d00000AP8XJAA1,222648026002,1 Lead Tenant,2022-07-05,,222648026002_0038d00000AP8XJAA1
0038d00000APGV0AAP,222648026002,2 Tenant,2022-07-05,,222648026002_0038d00000APGV0AAP
0038d00000APGUqAAP,222648026002,5 Relevant Person,2022-07-05,,222648026002_0038d00000APGUqAAP
003Nz000000ljzNIAQ,222648026002,2 Tenant,2022-07-05,,222648026002_003Nz000000ljzNIAQ
0038d000008ueQ3AAI,222648027002,1 Lead Tenant,2025-01-10,,222648027002_0038d000008ueQ3AAI
0038d000008uigjAAA,222648027002,1 Lead Tenant,2025-01-10,,222648027002_0038d000008uigjAAA
0034J00000eMXwpQAG,222648028001,1 Lead Tenant,2021-07-19,,222648028001_0034J00000eMXwpQAG
003Nz000000yvJbIAI,222648028001,2 Tenant,2021-07-19,,222648028001_003Nz000000yvJbIAI
003Nz000007pGt9IAE,222648029003,1 Lead Tenant,2024-02-17,,222648029003_003Nz000007pGt9IAE
003Nz000008FgGvIAK,222648029003,1 Lead Tenant,2024-02-17,,222648029003_003Nz000008FgGvIAK
003Nz00000WZtopIAD,222648030003,1 Lead Tenant,2025-03-26,,222648030003_003Nz00000WZtopIAD
003Nz00000WiEMdIAN,222648030003,1 Lead Tenant,2025-03-26,,222648030003_003Nz00000WiEMdIAN
